Sample Id,Supertype,Section Label,Neurotransmitter Type,Anatomical Division,Cluster,Class,Anatomical Structure,Subclass,Anatomical Substructure
f3db6423-5e2e-4743-b124-1c2f6c5f8fa7,0860 SCs Pax7 Nfia Gaba_2,C57BL6J-638850.32,GABA,MB,3752 SCs Pax7 Nfia Gaba_2,20 MB GABA,SCs,209 SCs Pax7 Nfia Gaba,SCop
52aaa5d1-f2bf-431a-9eff-27c152e4e243,0855 SCs Dmbx1 Gaba_4,C57BL6J-638850.32,GABA,MB,3734 SCs Dmbx1 Gaba_4,20 MB GABA,SCs,207 SCs Dmbx1 Gaba,SCop
fd36c0f8-68b4-4f6d-b7bb-4c2e4cb4ab6e,0856 SCs Dmbx1 Gaba_5,C57BL6J-638850.32,GABA,MB,3740 SCs Dmbx1 Gaba_5,20 MB GABA,SCs,207 SCs Dmbx1 Gaba,SCop
4b4aa020-5618-4667-af2a-0d0628dbb935,0871 SCs Lef1 Gli3 Gaba_3,C57BL6J-638850.32,GABA,MB,3795 SCs Lef1 Gli3 Gaba_3,20 MB GABA,SCs,212 SCs Lef1 Gli3 Gaba,SCop
1dc51d68-4e23-4518-9795-f81edb0d553d,0869 SCs Lef1 Gli3 Gaba_1,C57BL6J-638850.32,GABA,MB,3790 SCs Lef1 Gli3 Gaba_1,20 MB GABA,SCs,212 SCs Lef1 Gli3 Gaba,SCop
86eb267b-5477-4bd5-8b68-0dbefb699d0e,0871 SCs Lef1 Gli3 Gaba_3,C57BL6J-638850.32,GABA,MB,3796 SCs Lef1 Gli3 Gaba_3,20 MB GABA,SCs,212 SCs Lef1 Gli3 Gaba,SCop
b86e2469-a9ae-4217-88a5-892c7a3f9a4e,0861 SCs Pax7 Nfia Gaba_3,C57BL6J-638850.32,GABA,MB,3757 SCs Pax7 Nfia Gaba_3,20 MB GABA,SCs,209 SCs Pax7 Nfia Gaba,SCop
e6c03427-40ff-4de6-81b7-4466836ae9df,0860 SCs Pax7 Nfia Gaba_2,C57BL6J-638850.32,GABA,MB,3751 SCs Pax7 Nfia Gaba_2,20 MB GABA,SCs,209 SCs Pax7 Nfia Gaba,SCop
025628bc-716f-4727-a175-372da590f743,0873 SCsg Gabrr2 Gaba_2,C57BL6J-638850.32,GABA,MB,3808 SCsg Gabrr2 Gaba_2,20 MB GABA,SCs,213 SCsg Gabrr2 Gaba,SCop
18898d31-ff69-467a-8225-fc3e33215156,0841 SC Otx2 Gcnt4 Gaba_1,C57BL6J-638850.32,GABA,MB,3669 SC Otx2 Gcnt4 Gaba_1,20 MB GABA,SCs,204 SC Otx2 Gcnt4 Gaba,SCop
6f867a42-f321-4461-89cf-9e69eef39a08,0872 SCsg Gabrr2 Gaba_1,C57BL6J-638850.32,GABA,MB,3797 SCsg Gabrr2 Gaba_1,20 MB GABA,SCs,213 SCsg Gabrr2 Gaba,SCop
3c348117-4837-4783-9aa2-4928901012cf,0852 SCs Dmbx1 Gaba_1,C57BL6J-638850.32,GABA,MB,3728 SCs Dmbx1 Gaba_1,20 MB GABA,SCs,207 SCs Dmbx1 Gaba,SCop
eec750ef-ba94-4ad7-926f-d3a1c2efded0,0860 SCs Pax7 Nfia Gaba_2,C57BL6J-638850.32,GABA,MB,3752 SCs Pax7 Nfia Gaba_2,20 MB GABA,SCs,209 SCs Pax7 Nfia Gaba,SCop
7fcabc84-f434-4031-8ef6-218f9c8eebf2,0861 SCs Pax7 Nfia Gaba_3,C57BL6J-638850.32,GABA,MB,3757 SCs Pax7 Nfia Gaba_3,20 MB GABA,SCs,209 SCs Pax7 Nfia Gaba,SCop
5ce17896-23a3-4671-9cb3-3756ddba33db,0862 SCs Pax7 Nfia Gaba_4,C57BL6J-638850.32,GABA,MB,3758 SCs Pax7 Nfia Gaba_4,20 MB GABA,SCs,209 SCs Pax7 Nfia Gaba,SCop
e06dfdbd-aa19-4a9b-8d1d-d23b58a17875,0843 SC-PAG Lef1 Emx2 Gaba_1,C57BL6J-638850.32,GABA,MB,3680 SC-PAG Lef1 Emx2 Gaba_1,20 MB GABA,SCs,205 SC-PAG Lef1 Emx2 Gaba,SCop
6b11977d-35af-44c2-a890-54e4a7009f9a,0860 SCs Pax7 Nfia Gaba_2,C57BL6J-638850.32,GABA,MB,3751 SCs Pax7 Nfia Gaba_2,20 MB GABA,SCs,209 SCs Pax7 Nfia Gaba,SCop
d794d4c6-7a20-46b7-b0fe-788cd2174743,0853 SCs Dmbx1 Gaba_2,C57BL6J-638850.32,GABA,MB,3731 SCs Dmbx1 Gaba_2,20 MB GABA,SCs,207 SCs Dmbx1 Gaba,SCop
b6d8bff3-32f3-4aa5-917d-123a33987302,0841 SC Otx2 Gcnt4 Gaba_1,C57BL6J-638850.32,GABA,MB,3669 SC Otx2 Gcnt4 Gaba_1,20 MB GABA,SCs,204 SC Otx2 Gcnt4 Gaba,SCop
386c2c5f-f605-4703-bd96-75d97c21c9ae,0841 SC Otx2 Gcnt4 Gaba_1,C57BL6J-638850.32,GABA,MB,3670 SC Otx2 Gcnt4 Gaba_1,20 MB GABA,SCs,204 SC Otx2 Gcnt4 Gaba,SCop
6af57a2e-73b4-4f84-b1f2-e78495e75caf,0853 SCs Dmbx1 Gaba_2,C57BL6J-638850.32,GABA,MB,3730 SCs Dmbx1 Gaba_2,20 MB GABA,SCs,207 SCs Dmbx1 Gaba,SCop
4d4ca423-d5ef-4640-ba9b-90e529b58930,0843 SC-PAG Lef1 Emx2 Gaba_1,C57BL6J-638850.32,GABA,MB,3677 SC-PAG Lef1 Emx2 Gaba_1,20 MB GABA,SCs,205 SC-PAG Lef1 Emx2 Gaba,SCop
821028b8-15ce-4b8e-be13-33ddc722d784,0860 SCs Pax7 Nfia Gaba_2,C57BL6J-638850.32,GABA,MB,3751 SCs Pax7 Nfia Gaba_2,20 MB GABA,SCs,209 SCs Pax7 Nfia Gaba,SCop
af1f4b29-323a-4bda-99ab-e1ba08bc4619,0872 SCsg Gabrr2 Gaba_1,C57BL6J-638850.32,GABA,MB,3805 SCsg Gabrr2 Gaba_1,20 MB GABA,SCs,213 SCsg Gabrr2 Gaba,SCop
d63520cc-0aa6-43e1-808c-016e5c8ff245,0855 SCs Dmbx1 Gaba_4,C57BL6J-638850.32,GABA,MB,3734 SCs Dmbx1 Gaba_4,20 MB GABA,SCs,207 SCs Dmbx1 Gaba,SCop
1b0fd71c-a127-4d8d-b37c-f566afff8944,0860 SCs Pax7 Nfia Gaba_2,C57BL6J-638850.32,GABA,MB,3751 SCs Pax7 Nfia Gaba_2,20 MB GABA,SCs,209 SCs Pax7 Nfia Gaba,SCop
d704d061-b27d-4abc-8d1a-d5cff587b0bb,0875 SCsg Gabrr2 Gaba_4,C57BL6J-638850.32,GABA,MB,3821 SCsg Gabrr2 Gaba_4,20 MB GABA,SCs,213 SCsg Gabrr2 Gaba,SCop
d4461f1a-f756-46dd-905b-cd6a3ef87760,0861 SCs Pax7 Nfia Gaba_3,C57BL6J-638850.32,GABA,MB,3756 SCs Pax7 Nfia Gaba_3,20 MB GABA,SCs,209 SCs Pax7 Nfia Gaba,SCop
4cf28744-8f70-4983-9df3-08dee42ed22d,0857 SC Lef1 Otx2 Gaba_1,C57BL6J-638850.32,GABA,MB,3741 SC Lef1 Otx2 Gaba_1,20 MB GABA,SCs,208 SC Lef1 Otx2 Gaba,SCop
f4899de5-89c8-49b3-a54d-8cdf096166b2,0852 SCs Dmbx1 Gaba_1,C57BL6J-638850.32,GABA,MB,3727 SCs Dmbx1 Gaba_1,20 MB GABA,SCs,207 SCs Dmbx1 Gaba,SCop
159bc601-176e-4669-8ae0-ceee1130b312,0860 SCs Pax7 Nfia Gaba_2,C57BL6J-638850.32,GABA,MB,3751 SCs Pax7 Nfia Gaba_2,20 MB GABA,SCs,209 SCs Pax7 Nfia Gaba,SCop
005d9926-cb12-419c-8148-bd7fb58497d1,0853 SCs Dmbx1 Gaba_2,C57BL6J-638850.32,GABA,MB,3730 SCs Dmbx1 Gaba_2,20 MB GABA,SCs,207 SCs Dmbx1 Gaba,SCop
0d05141d-cc18-46bc-a808-9866876d6d69,0872 SCsg Gabrr2 Gaba_1,C57BL6J-638850.32,GABA,MB,3801 SCsg Gabrr2 Gaba_1,20 MB GABA,SCs,213 SCsg Gabrr2 Gaba,SCop
415a2fc7-c079-44af-bfd8-3fe20b1ee009,0860 SCs Pax7 Nfia Gaba_2,C57BL6J-638850.32,GABA,MB,3753 SCs Pax7 Nfia Gaba_2,20 MB GABA,SCs,209 SCs Pax7 Nfia Gaba,SCop
addffc7b-eb3f-415a-b43e-c90c386c7f8e,0860 SCs Pax7 Nfia Gaba_2,C57BL6J-638850.32,GABA,MB,3751 SCs Pax7 Nfia Gaba_2,20 MB GABA,SCs,209 SCs Pax7 Nfia Gaba,SCop
8d4e7f2c-2698-40ae-9398-7894f77b4c41,0852 SCs Dmbx1 Gaba_1,C57BL6J-638850.32,GABA,MB,3724 SCs Dmbx1 Gaba_1,20 MB GABA,SCs,207 SCs Dmbx1 Gaba,SCop
2a182c13-8a33-4b0b-b6e1-bc55c4d7c743,0853 SCs Dmbx1 Gaba_2,C57BL6J-638850.32,GABA,MB,3730 SCs Dmbx1 Gaba_2,20 MB GABA,SCs,207 SCs Dmbx1 Gaba,SCop
c1487967-ba15-43ab-b23b-b588818e5997,0852 SCs Dmbx1 Gaba_1,C57BL6J-638850.32,GABA,MB,3722 SCs Dmbx1 Gaba_1,20 MB GABA,SCs,207 SCs Dmbx1 Gaba,SCop
74a632d0-0f25-4edf-881d-a7bd0e7987e4,0855 SCs Dmbx1 Gaba_4,C57BL6J-638850.32,GABA,MB,3737 SCs Dmbx1 Gaba_4,20 MB GABA,SCs,207 SCs Dmbx1 Gaba,SCop
d6747ea6-06d6-4499-87cd-a80ff74a9c56,0872 SCsg Gabrr2 Gaba_1,C57BL6J-638850.32,GABA,MB,3798 SCsg Gabrr2 Gaba_1,20 MB GABA,SCs,213 SCsg Gabrr2 Gaba,SCop
59c87b7f-ca5f-47d3-9066-5baa7f3f807d,0860 SCs Pax7 Nfia Gaba_2,C57BL6J-638850.32,GABA,MB,3752 SCs Pax7 Nfia Gaba_2,20 MB GABA,SCs,209 SCs Pax7 Nfia Gaba,SCop
7c610876-fbd8-42ba-8c62-b6598b435d30,0857 SC Lef1 Otx2 Gaba_1,C57BL6J-638850.32,GABA,MB,3741 SC Lef1 Otx2 Gaba_1,20 MB GABA,SCs,208 SC Lef1 Otx2 Gaba,SCop
85d31861-5e77-4936-a12f-17843e479f0e,0857 SC Lef1 Otx2 Gaba_1,C57BL6J-638850.32,GABA,MB,3741 SC Lef1 Otx2 Gaba_1,20 MB GABA,SCs,208 SC Lef1 Otx2 Gaba,SCop
278a6029-5494-4ddf-87b5-1829221c2440,0860 SCs Pax7 Nfia Gaba_2,C57BL6J-638850.32,GABA,MB,3751 SCs Pax7 Nfia Gaba_2,20 MB GABA,SCs,209 SCs Pax7 Nfia Gaba,SCop
8842e347-e616-4c31-840f-b500243ca27e,0853 SCs Dmbx1 Gaba_2,C57BL6J-638850.32,GABA,MB,3731 SCs Dmbx1 Gaba_2,20 MB GABA,SCs,207 SCs Dmbx1 Gaba,SCop
1fc8086e-0de7-401b-8fe7-a36bc4df081d,0860 SCs Pax7 Nfia Gaba_2,C57BL6J-638850.32,GABA,MB,3752 SCs Pax7 Nfia Gaba_2,20 MB GABA,SCs,209 SCs Pax7 Nfia Gaba,SCop
bd0027ff-1233-43c8-96b3-84bb5ee74fb4,0860 SCs Pax7 Nfia Gaba_2,C57BL6J-638850.32,GABA,MB,3752 SCs Pax7 Nfia Gaba_2,20 MB GABA,SCs,209 SCs Pax7 Nfia Gaba,SCop
f1312436-c6da-48f1-9030-364968a661f7,0860 SCs Pax7 Nfia Gaba_2,C57BL6J-638850.32,GABA,MB,3752 SCs Pax7 Nfia Gaba_2,20 MB GABA,SCs,209 SCs Pax7 Nfia Gaba,SCop
f9446541-da32-4188-8d01-8ab5e3109ba0,0855 SCs Dmbx1 Gaba_4,C57BL6J-638850.32,GABA,MB,3734 SCs Dmbx1 Gaba_4,20 MB GABA,SCs,207 SCs Dmbx1 Gaba,SCop
5860d496-0a0b-4c21-97b9-957f96ac761d,0861 SCs Pax7 Nfia Gaba_3,C57BL6J-638850.32,GABA,MB,3756 SCs Pax7 Nfia Gaba_3,20 MB GABA,SCs,209 SCs Pax7 Nfia Gaba,SCop
a18ee16c-6257-4fb8-8847-93baed24e63b,0862 SCs Pax7 Nfia Gaba_4,C57BL6J-638850.32,GABA,MB,3758 SCs Pax7 Nfia Gaba_4,20 MB GABA,SCs,209 SCs Pax7 Nfia Gaba,SCop
d14f0fac-7e18-458b-a508-d94887f8b2a2,0861 SCs Pax7 Nfia Gaba_3,C57BL6J-638850.32,GABA,MB,3756 SCs Pax7 Nfia Gaba_3,20 MB GABA,SCs,209 SCs Pax7 Nfia Gaba,SCop
1ac8ce41-12b5-4607-a227-10fde1217f79,0857 SC Lef1 Otx2 Gaba_1,C57BL6J-638850.32,GABA,MB,3741 SC Lef1 Otx2 Gaba_1,20 MB GABA,SCs,208 SC Lef1 Otx2 Gaba,SCop
4e60224c-bc9c-4aa6-91e1-75ca509adef6,0843 SC-PAG Lef1 Emx2 Gaba_1,C57BL6J-638850.32,GABA,MB,3680 SC-PAG Lef1 Emx2 Gaba_1,20 MB GABA,SCs,205 SC-PAG Lef1 Emx2 Gaba,SCop
fe32a2ef-6858-426d-8c64-b2ed16480e90,0872 SCsg Gabrr2 Gaba_1,C57BL6J-638850.32,GABA,MB,3804 SCsg Gabrr2 Gaba_1,20 MB GABA,SCs,213 SCsg Gabrr2 Gaba,SCop
b544ff94-fa9b-4fca-9675-aefa1cfefb77,0857 SC Lef1 Otx2 Gaba_1,C57BL6J-638850.32,GABA,MB,3742 SC Lef1 Otx2 Gaba_1,20 MB GABA,SCs,208 SC Lef1 Otx2 Gaba,SCop
f33755dc-a2bd-436c-aabb-d5ffdcd19068,0857 SC Lef1 Otx2 Gaba_1,C57BL6J-638850.32,GABA,MB,3743 SC Lef1 Otx2 Gaba_1,20 MB GABA,SCs,208 SC Lef1 Otx2 Gaba,SCop
4b598b3d-d873-4684-9530-e5574eb175c6,0873 SCsg Gabrr2 Gaba_2,C57BL6J-638850.32,GABA,MB,3811 SCsg Gabrr2 Gaba_2,20 MB GABA,SCs,213 SCsg Gabrr2 Gaba,SCop
718bcfdb-25a2-400c-960b-83ccb8c191e3,0860 SCs Pax7 Nfia Gaba_2,C57BL6J-638850.32,GABA,MB,3753 SCs Pax7 Nfia Gaba_2,20 MB GABA,SCs,209 SCs Pax7 Nfia Gaba,SCop
3999881a-336c-4ce5-a6d0-c7dadd02bd72,0861 SCs Pax7 Nfia Gaba_3,C57BL6J-638850.32,GABA,MB,3756 SCs Pax7 Nfia Gaba_3,20 MB GABA,SCs,209 SCs Pax7 Nfia Gaba,SCop
91c4552a-72a5-4eb5-adff-3c8d3276ca78,0852 SCs Dmbx1 Gaba_1,C57BL6J-638850.32,GABA,MB,3724 SCs Dmbx1 Gaba_1,20 MB GABA,SCs,207 SCs Dmbx1 Gaba,SCop
f773a1f2-c4f2-42a8-88e8-94988df27808,0860 SCs Pax7 Nfia Gaba_2,C57BL6J-638850.32,GABA,MB,3753 SCs Pax7 Nfia Gaba_2,20 MB GABA,SCs,209 SCs Pax7 Nfia Gaba,SCop
14027112-ce24-407c-b1cb-97d000fed540,0857 SC Lef1 Otx2 Gaba_1,C57BL6J-638850.32,GABA,MB,3743 SC Lef1 Otx2 Gaba_1,20 MB GABA,SCs,208 SC Lef1 Otx2 Gaba,SCop
8fe55f1a-926e-40f0-94b9-81b47859a862,0870 SCs Lef1 Gli3 Gaba_2,C57BL6J-638850.32,GABA,MB,3793 SCs Lef1 Gli3 Gaba_2,20 MB GABA,SCs,212 SCs Lef1 Gli3 Gaba,SCop
8b59ec97-2162-46ee-b569-3d981fa3c6d1,0852 SCs Dmbx1 Gaba_1,C57BL6J-638850.32,GABA,MB,3724 SCs Dmbx1 Gaba_1,20 MB GABA,SCs,207 SCs Dmbx1 Gaba,SCop
cd7c5e11-d15a-46cf-948d-0c4857006bb9,0860 SCs Pax7 Nfia Gaba_2,C57BL6J-638850.32,GABA,MB,3753 SCs Pax7 Nfia Gaba_2,20 MB GABA,SCs,209 SCs Pax7 Nfia Gaba,SCop
88c7ad65-743e-4b5a-a4fe-989bb27d2559,0870 SCs Lef1 Gli3 Gaba_2,C57BL6J-638850.32,GABA,MB,3794 SCs Lef1 Gli3 Gaba_2,20 MB GABA,SCs,212 SCs Lef1 Gli3 Gaba,SCop
c0b3de59-f822-4e0a-8658-9976b0c67621,0852 SCs Dmbx1 Gaba_1,C57BL6J-638850.32,GABA,MB,3725 SCs Dmbx1 Gaba_1,20 MB GABA,SCs,207 SCs Dmbx1 Gaba,SCop
24f0a415-f065-4bba-9352-5122ba78f2b3,0860 SCs Pax7 Nfia Gaba_2,C57BL6J-638850.32,GABA,MB,3753 SCs Pax7 Nfia Gaba_2,20 MB GABA,SCs,209 SCs Pax7 Nfia Gaba,SCop
9f1a12e6-8607-4770-83e9-3a58a149a563,0860 SCs Pax7 Nfia Gaba_2,C57BL6J-638850.32,GABA,MB,3753 SCs Pax7 Nfia Gaba_2,20 MB GABA,SCs,209 SCs Pax7 Nfia Gaba,SCop
bf57e042-1765-479d-a200-8c0c689fc095,0875 SCsg Gabrr2 Gaba_4,C57BL6J-638850.32,GABA,MB,3825 SCsg Gabrr2 Gaba_4,20 MB GABA,SCs,213 SCsg Gabrr2 Gaba,SCop
6b8174c9-4beb-4cf6-b309-9e41b25d6b93,0861 SCs Pax7 Nfia Gaba_3,C57BL6J-638850.32,GABA,MB,3756 SCs Pax7 Nfia Gaba_3,20 MB GABA,SCs,209 SCs Pax7 Nfia Gaba,SCop
31a874af-affb-4767-b21b-0dcd0d3c6ddc,0852 SCs Dmbx1 Gaba_1,C57BL6J-638850.32,GABA,MB,3725 SCs Dmbx1 Gaba_1,20 MB GABA,SCs,207 SCs Dmbx1 Gaba,SCop
164f7a9b-c1c4-4b01-886f-5e9fb9405cf8,0861 SCs Pax7 Nfia Gaba_3,C57BL6J-638850.32,GABA,MB,3756 SCs Pax7 Nfia Gaba_3,20 MB GABA,SCs,209 SCs Pax7 Nfia Gaba,SCop
7fd3eaca-1437-475e-a636-b1f9eb3fb636,0852 SCs Dmbx1 Gaba_1,C57BL6J-638850.32,GABA,MB,3725 SCs Dmbx1 Gaba_1,20 MB GABA,SCs,207 SCs Dmbx1 Gaba,SCop
cee18fc0-39c0-4a2f-8052-2ffa7368b660,0852 SCs Dmbx1 Gaba_1,C57BL6J-638850.32,GABA,MB,3724 SCs Dmbx1 Gaba_1,20 MB GABA,SCs,207 SCs Dmbx1 Gaba,SCop
ce353fee-2cfb-40ac-8384-55db5bd65564,0861 SCs Pax7 Nfia Gaba_3,C57BL6J-638850.32,GABA,MB,3756 SCs Pax7 Nfia Gaba_3,20 MB GABA,SCs,209 SCs Pax7 Nfia Gaba,SCop
6e63b4f6-881a-4715-a660-c9d38e85aacc,0853 SCs Dmbx1 Gaba_2,C57BL6J-638850.32,GABA,MB,3729 SCs Dmbx1 Gaba_2,20 MB GABA,SCs,207 SCs Dmbx1 Gaba,SCop
e89a7770-a79d-4523-9bc2-1cf439c63789,0852 SCs Dmbx1 Gaba_1,C57BL6J-638850.32,GABA,MB,3725 SCs Dmbx1 Gaba_1,20 MB GABA,SCs,207 SCs Dmbx1 Gaba,SCop
62c0274d-9762-4839-8e3d-0674be3dd676,0874 SCsg Gabrr2 Gaba_3,C57BL6J-638850.32,GABA,MB,3815 SCsg Gabrr2 Gaba_3,20 MB GABA,SCs,213 SCsg Gabrr2 Gaba,SCop
36e35b73-6278-4450-bfcc-e29229e97db3,0860 SCs Pax7 Nfia Gaba_2,C57BL6J-638850.32,GABA,MB,3753 SCs Pax7 Nfia Gaba_2,20 MB GABA,SCs,209 SCs Pax7 Nfia Gaba,SCop
c2f240b1-d929-4d4c-b685-017bb341dfe3,0861 SCs Pax7 Nfia Gaba_3,C57BL6J-638850.32,GABA,MB,3757 SCs Pax7 Nfia Gaba_3,20 MB GABA,SCs,209 SCs Pax7 Nfia Gaba,SCop
a3482161-1125-4ea9-b36b-8b2b99830521,0875 SCsg Gabrr2 Gaba_4,C57BL6J-638850.32,GABA,MB,3821 SCsg Gabrr2 Gaba_4,20 MB GABA,SCs,213 SCsg Gabrr2 Gaba,SCop
6710dfe3-f5f6-43ea-864b-ebb4beca59bf,0860 SCs Pax7 Nfia Gaba_2,C57BL6J-638850.32,GABA,MB,3753 SCs Pax7 Nfia Gaba_2,20 MB GABA,SCs,209 SCs Pax7 Nfia Gaba,SCop
7a8e339d-ffed-42c9-baaf-eacd5bc932d6,0857 SC Lef1 Otx2 Gaba_1,C57BL6J-638850.32,GABA,MB,3743 SC Lef1 Otx2 Gaba_1,20 MB GABA,SCs,208 SC Lef1 Otx2 Gaba,SCop
7b887a15-d7cf-4b6d-84ac-a08cdc5e64b9,0860 SCs Pax7 Nfia Gaba_2,C57BL6J-638850.32,GABA,MB,3753 SCs Pax7 Nfia Gaba_2,20 MB GABA,SCs,209 SCs Pax7 Nfia Gaba,SCop
b047e058-1136-470b-860e-c243e418b692,0852 SCs Dmbx1 Gaba_1,C57BL6J-638850.32,GABA,MB,3723 SCs Dmbx1 Gaba_1,20 MB GABA,SCs,207 SCs Dmbx1 Gaba,SCop
4385919e-6dd6-4352-9a1a-a2f157dd4445,0872 SCsg Gabrr2 Gaba_1,C57BL6J-638850.32,GABA,MB,3804 SCsg Gabrr2 Gaba_1,20 MB GABA,SCs,213 SCsg Gabrr2 Gaba,SCop
d58d5403-0a3d-4bf7-be9b-b1565bef2289,0852 SCs Dmbx1 Gaba_1,C57BL6J-638850.32,GABA,MB,3725 SCs Dmbx1 Gaba_1,20 MB GABA,SCs,207 SCs Dmbx1 Gaba,SCop
c02c15a0-4965-4f86-a3cb-66c53ca08a29,0853 SCs Dmbx1 Gaba_2,C57BL6J-638850.32,GABA,MB,3729 SCs Dmbx1 Gaba_2,20 MB GABA,SCs,207 SCs Dmbx1 Gaba,SCop
631ddcba-1316-4d01-959c-f0c07028fdc4,0857 SC Lef1 Otx2 Gaba_1,C57BL6J-638850.32,GABA,MB,3743 SC Lef1 Otx2 Gaba_1,20 MB GABA,SCs,208 SC Lef1 Otx2 Gaba,SCop
c1feb897-aedb-4b16-8e77-e2be7086762f,0843 SC-PAG Lef1 Emx2 Gaba_1,C57BL6J-638850.32,GABA,MB,3680 SC-PAG Lef1 Emx2 Gaba_1,20 MB GABA,SCs,205 SC-PAG Lef1 Emx2 Gaba,SCop
a0123966-6106-4d26-8d48-d6e6a1c7f2e1,0857 SC Lef1 Otx2 Gaba_1,C57BL6J-638850.32,GABA,MB,3743 SC Lef1 Otx2 Gaba_1,20 MB GABA,SCs,208 SC Lef1 Otx2 Gaba,SCop
6d373856-08e0-4289-9f45-24fb74f3701a,0872 SCsg Gabrr2 Gaba_1,C57BL6J-638850.32,GABA,MB,3803 SCsg Gabrr2 Gaba_1,20 MB GABA,SCs,213 SCsg Gabrr2 Gaba,SCop
b316e6f4-4d69-49be-9e13-04c90cfc73db,0860 SCs Pax7 Nfia Gaba_2,C57BL6J-638850.32,GABA,MB,3751 SCs Pax7 Nfia Gaba_2,20 MB GABA,SCs,209 SCs Pax7 Nfia Gaba,SCop
21938f04-68a7-49a8-8dd6-d4d3bc106641,0873 SCsg Gabrr2 Gaba_2,C57BL6J-638850.32,GABA,MB,3813 SCsg Gabrr2 Gaba_2,20 MB GABA,SCs,213 SCsg Gabrr2 Gaba,SCop
133fbf9a-4a56-41b0-b88b-ad023fbc96fa,0852 SCs Dmbx1 Gaba_1,C57BL6J-638850.32,GABA,MB,3725 SCs Dmbx1 Gaba_1,20 MB GABA,SCs,207 SCs Dmbx1 Gaba,SCop
af9ed605-578a-488f-be42-73f3d4b1b71f,0852 SCs Dmbx1 Gaba_1,C57BL6J-638850.32,GABA,MB,3724 SCs Dmbx1 Gaba_1,20 MB GABA,SCs,207 SCs Dmbx1 Gaba,SCop
c0ffa465-3ef7-4934-be16-1c570abc0d39,0872 SCsg Gabrr2 Gaba_1,C57BL6J-638850.32,GABA,MB,3797 SCsg Gabrr2 Gaba_1,20 MB GABA,SCs,213 SCsg Gabrr2 Gaba,SCop
ae6e023a-8c06-46e3-af3a-c6976603e4d0,0852 SCs Dmbx1 Gaba_1,C57BL6J-638850.32,GABA,MB,3725 SCs Dmbx1 Gaba_1,20 MB GABA,SCs,207 SCs Dmbx1 Gaba,SCop
f146129b-ac06-48fe-bfd0-8cdc25ec010b,0876 SCsg Gabrr2 Gaba_5,C57BL6J-638850.32,GABA,MB,3827 SCsg Gabrr2 Gaba_5,20 MB GABA,SCs,213 SCsg Gabrr2 Gaba,SCop
3709ee24-2c61-4027-a760-ddccaf4af0bf,0858 SC Lef1 Otx2 Gaba_2,C57BL6J-638850.32,GABA,MB,3745 SC Lef1 Otx2 Gaba_2,20 MB GABA,SCs,208 SC Lef1 Otx2 Gaba,SCop
92d9a64b-e7ce-43c1-9fca-0e489c7b19ef,0852 SCs Dmbx1 Gaba_1,C57BL6J-638850.32,GABA,MB,3723 SCs Dmbx1 Gaba_1,20 MB GABA,SCs,207 SCs Dmbx1 Gaba,SCop
90e72ffd-39bc-4e1c-9d01-eacb8f61fa27,0875 SCsg Gabrr2 Gaba_4,C57BL6J-638850.32,GABA,MB,3825 SCsg Gabrr2 Gaba_4,20 MB GABA,SCs,213 SCsg Gabrr2 Gaba,SCop
6f25716f-1b47-49b0-bad3-082aa8e8ddbe,0860 SCs Pax7 Nfia Gaba_2,C57BL6J-638850.32,GABA,MB,3752 SCs Pax7 Nfia Gaba_2,20 MB GABA,SCs,209 SCs Pax7 Nfia Gaba,SCop
0cb7e6fb-7d0a-460e-9079-a0eb3de0934f,0860 SCs Pax7 Nfia Gaba_2,C57BL6J-638850.32,GABA,MB,3755 SCs Pax7 Nfia Gaba_2,20 MB GABA,SCs,209 SCs Pax7 Nfia Gaba,SCop
a9bd3f2f-cac2-4f7a-ada4-ec8a343bb9f3,0860 SCs Pax7 Nfia Gaba_2,C57BL6J-638850.32,GABA,MB,3752 SCs Pax7 Nfia Gaba_2,20 MB GABA,SCs,209 SCs Pax7 Nfia Gaba,SCop
d6f2367f-2a12-48d8-a798-60dfba622437,0873 SCsg Gabrr2 Gaba_2,C57BL6J-638850.32,GABA,MB,3811 SCsg Gabrr2 Gaba_2,20 MB GABA,SCs,213 SCsg Gabrr2 Gaba,SCop
773d293e-e764-49fb-821a-d045ac432589,0857 SC Lef1 Otx2 Gaba_1,C57BL6J-638850.32,GABA,MB,3741 SC Lef1 Otx2 Gaba_1,20 MB GABA,SCs,208 SC Lef1 Otx2 Gaba,SCop
219ac214-b79d-42ea-bbc3-e17a831a92e0,0853 SCs Dmbx1 Gaba_2,C57BL6J-638850.32,GABA,MB,3731 SCs Dmbx1 Gaba_2,20 MB GABA,SCs,207 SCs Dmbx1 Gaba,SCop
3c5703ff-8666-48b6-9165-39bc94555da9,0870 SCs Lef1 Gli3 Gaba_2,C57BL6J-638850.32,GABA,MB,3793 SCs Lef1 Gli3 Gaba_2,20 MB GABA,SCs,212 SCs Lef1 Gli3 Gaba,SCop
3aaad975-ac5c-4e45-8492-b22865ea88bb,0860 SCs Pax7 Nfia Gaba_2,C57BL6J-638850.32,GABA,MB,3752 SCs Pax7 Nfia Gaba_2,20 MB GABA,SCs,209 SCs Pax7 Nfia Gaba,SCop
